timestamp,buyprice,tp/sl,direction,pnl
2025-02-28 04:00:00+00:00,80482.7,SL,buy,-804.8270000000048
2025-02-28 04:04:00+00:00,79593.6,SL,buy,-795.9360000000015
2025-02-28 19:00:00+00:00,84560.1,SL,buy,-845.6009999999951
2025-02-28 21:00:00+00:00,84131.4,TP,buy,2523.9419999999955
2025-03-02 21:00:00+00:00,94330.3,SL,buy,-943.3029999999999
2025-03-03 16:00:00+00:00,90187.5,SL,buy,-901.875
2025-03-04 00:00:00+00:00,86080.0,SL,buy,-860.8000000000029
2025-03-04 03:00:00+00:00,84033.6,SL,buy,-840.3359999999957
2025-03-04 11:00:00+00:00,83884.9,SL,buy,-838.849000000002
2025-03-04 22:00:00+00:00,87474.3,SL,buy,-874.7430000000022
2025-03-05 04:00:00+00:00,86733.0,TP,buy,2601.9900000000052
2025-03-05 18:00:00+00:00,89510.0,TP,buy,2685.300000000003
2025-03-06 11:00:00+00:00,91149.7,SL,buy,-911.497000000003
2025-03-06 19:00:00+00:00,88346.1,TP,buy,2650.3830000000016
2025-03-07 06:00:00+00:00,88103.0,TP,buy,2643.0899999999965
2025-03-07 23:00:00+00:00,86569.7,SL,buy,-865.6970000000001
2025-03-08 02:00:00+00:00,86141.7,SL,buy,-861.4170000000013
2025-03-09 19:00:00+00:00,82690.4,SL,buy,-826.903999999995
2025-03-10 06:00:00+00:00,82248.1,SL,buy,-822.4809999999998
2025-03-10 22:00:00+00:00,79477.8,SL,buy,-794.7780000000057
2025-03-11 11:00:00+00:00,81714.7,SL,buy,-817.1469999999972
2025-03-11 17:00:00+00:00,81222.0,TP,buy,2436.6600000000035
2025-03-12 09:00:00+00:00,82707.3,SL,buy,-827.073000000004
2025-03-12 17:00:00+00:00,81954.7,SL,buy,-819.5470000000059
2025-03-14 04:00:00+00:00,81936.8,TP,buy,2458.1040000000066
2025-03-14 16:00:00+00:00,84820.0,SL,buy,-848.1999999999971
2025-03-14 16:34:00+00:00,84116.1,SL,buy,-841.1610000000073
2025-03-16 15:00:00+00:00,83260.0,SL,buy,-832.6000000000058
2025-03-17 02:00:00+00:00,83180.0,SL,buy,-831.8000000000029
2025-03-18 10:00:00+00:00,82840.9,SL,buy,-828.4089999999997
2025-03-18 21:00:00+00:00,82005.9,TP,buy,2460.176999999996
2025-03-20 07:00:00+00:00,85734.5,SL,buy,-857.3450000000012
2025-03-20 18:00:00+00:00,84046.3,SL,buy,-840.4630000000034
2025-03-22 06:00:00+00:00,84283.7,TP,buy,2528.5109999999986
2025-03-24 18:00:00+00:00,88370.6,SL,buy,-883.7060000000056
2025-03-24 23:00:00+00:00,87441.4,SL,buy,-874.4140000000043
2025-03-25 04:00:00+00:00,86373.0,SL,buy,-863.7299999999959
2025-03-28 08:00:00+00:00,85205.2,SL,buy,-852.051999999996
2025-03-28 20:00:00+00:00,83803.2,SL,buy,-838.0320000000065
2025-03-29 18:00:00+00:00,82254.2,SL,buy,-822.5420000000013
2025-03-31 02:00:00+00:00,81852.5,TP,buy,2455.574999999997
2025-04-01 13:00:00+00:00,83643.1,SL,buy,-836.4309999999969
2025-04-01 17:00:00+00:00,85051.6,SL,buy,-850.5160000000033
2025-04-02 06:00:00+00:00,84020.9,TP,buy,2520.6270000000077
2025-04-03 02:00:00+00:00,83767.2,SL,buy,-837.6720000000059
2025-04-03 17:00:00+00:00,81848.4,TP,buy,2455.452000000005
2025-04-04 19:00:00+00:00,83934.2,SL,buy,-839.3420000000042
2025-04-06 00:00:00+00:00,83478.3,SL,buy,-834.7829999999958
2025-04-06 11:18:00+00:00,82640.0,SL,buy,-826.3999999999942
2025-04-06 21:00:00+00:00,78880.1,SL,buy,-788.8010000000068
2025-04-07 00:00:00+00:00,78300.0,SL,buy,-783.0
2025-04-07 00:13:00+00:00,77485.0,SL,buy,-774.8500000000058
2025-04-07 05:00:00+00:00,77137.3,SL,buy,-771.3730000000069
2025-04-07 09:00:00+00:00,76194.9,TP,buy,2285.847000000009
2025-04-08 03:00:00+00:00,79930.1,SL,buy,-799.3010000000068
2025-04-08 13:00:00+00:00,79815.8,SL,buy,-798.1579999999958
2025-04-08 15:00:00+00:00,78544.3,SL,buy,-785.4429999999993
2025-04-08 17:00:00+00:00,77269.5,SL,buy,-772.695000000007
2025-04-08 21:00:00+00:00,77126.3,SL,buy,-771.2630000000063
2025-04-09 21:00:00+00:00,83240.5,SL,buy,-832.4049999999988
2025-04-10 01:00:00+00:00,82372.9,SL,buy,-823.7290000000066
2025-04-10 06:00:00+00:00,82086.1,SL,buy,-820.8610000000044
2025-04-10 08:00:00+00:00,81624.8,SL,buy,-816.2480000000069
2025-04-10 22:00:00+00:00,79660.4,TP,buy,2389.8120000000054
2025-04-11 12:00:00+00:00,82205.2,SL,buy,-822.051999999996
2025-04-11 20:00:00+00:00,83777.9,SL,buy,-837.778999999995
2025-04-12 22:00:00+00:00,85419.2,SL,buy,-854.1919999999955
2025-04-13 18:00:00+00:00,84722.3,SL,buy,-847.2229999999981
2025-04-14 06:00:00+00:00,84520.0,SL,buy,-845.1999999999971
2025-04-14 19:00:00+00:00,84989.3,SL,buy,-849.8929999999964
2025-04-15 20:00:00+00:00,83900.1,SL,buy,-839.0010000000038
2025-04-16 13:00:00+00:00,83722.1,TP,buy,2511.6630000000005
2025-04-21 06:00:00+00:00,87552.8,SL,buy,-875.5280000000057
2025-04-21 13:00:00+00:00,87037.3,TP,buy,2611.119000000006
2025-04-24 13:00:00+00:00,92714.6,TP,buy,2781.438000000009
2025-04-26 02:00:00+00:00,94922.6,SL,buy,-949.2259999999951
2025-04-27 16:00:00+00:00,93825.2,SL,buy,-938.2520000000077
2025-04-28 08:00:00+00:00,94698.7,SL,buy,-946.9869999999937
2025-04-29 00:00:00+00:00,94925.2,SL,buy,-949.2520000000077
2025-04-30 01:00:00+00:00,94531.9,SL,buy,-945.3190000000031
2025-04-30 18:00:00+00:00,94016.2,TP,buy,2820.4860000000044
2025-05-01 15:00:00+00:00,96795.8,SL,buy,-967.9579999999987
2025-05-03 17:00:00+00:00,96144.8,SL,buy,-961.448000000004
2025-05-05 06:00:00+00:00,94700.9,SL,buy,-947.0090000000055
2025-05-06 02:00:00+00:00,94297.0,SL,buy,-942.9700000000012
2025-05-06 21:00:00+00:00,94643.9,TP,buy,2839.3169999999955
2025-05-07 08:00:00+00:00,96917.1,SL,buy,-969.1710000000021
2025-05-08 01:00:00+00:00,98133.9,TP,buy,2944.017000000007
2025-05-09 09:00:00+00:00,102975.1,SL,buy,-1029.7510000000038
2025-05-12 23:00:00+00:00,102862.6,SL,buy,-1028.6260000000038
2025-05-13 08:00:00+00:00,102711.0,SL,buy,-1027.1100000000006
2025-05-15 10:00:00+00:00,101760.5,TP,buy,3052.8150000000023
2025-05-19 05:00:00+00:00,102761.9,TP,buy,3082.8570000000036
2025-05-20 09:00:00+00:00,105169.5,TP,buy,3155.0850000000064
2025-05-22 01:00:00+00:00,110095.0,SL,buy,-1100.949999999997
2025-05-23 14:00:00+00:00,109778.2,SL,buy,-1097.7820000000065
2025-05-23 19:00:00+00:00,108721.1,SL,buy,-1087.2109999999957
2025-05-24 00:00:00+00:00,107155.9,TP,buy,3214.676999999996
2025-05-26 19:00:00+00:00,108911.5,SL,buy,-1089.1150000000052
2025-05-27 04:00:00+00:00,108832.3,SL,buy,-1088.323000000004
2025-05-29 07:00:00+00:00,107853.9,SL,buy,-1078.5390000000043
2025-05-29 14:31:00+00:00,106775.3,SL,buy,-1067.752999999997
2025-05-30 03:00:00+00:00,105932.2,SL,buy,-1059.3220000000001
2025-05-30 20:00:00+00:00,104590.0,SL,buy,-1045.8999999999942
2025-05-31 00:19:00+00:00,103632.1,SL,buy,-1036.3209999999963
2025-06-05 22:00:00+00:00,101417.6,TP,buy,3042.5280000000057
2025-06-07 11:00:00+00:00,105083.2,TP,buy,3152.495999999999
2025-06-10 04:00:00+00:00,109519.0,SL,buy,-1095.1900000000023
2025-06-10 17:00:00+00:00,108693.5,SL,buy,-1086.9349999999977
2025-06-12 05:00:00+00:00,107700.0,SL,buy,-1077.0
2025-06-12 21:00:00+00:00,105806.2,SL,buy,-1058.0620000000054
2025-06-13 01:00:00+00:00,103680.0,SL,buy,-1036.800000000003
2025-06-13 01:11:00+00:00,102808.1,TP,buy,3084.243000000002
2025-06-14 07:00:00+00:00,105044.0,TP,buy,3151.320000000007
2025-06-17 01:00:00+00:00,107212.9,SL,buy,-1072.1290000000008
2025-06-18 01:00:00+00:00,104790.0,SL,buy,-1047.8999999999942
2025-06-18 23:00:00+00:00,104779.4,SL,buy,-1047.7939999999944
2025-06-21 00:00:00+00:00,103230.4,SL,buy,-1032.3040000000037
2025-06-22 02:00:00+00:00,102349.0,SL,buy,-1023.4900000000052
2025-06-22 18:00:00+00:00,99424.6,SL,buy,-994.2459999999992
2025-06-22 23:00:00+00:00,100915.5,SL,buy,-1009.1549999999988
2025-06-23 21:00:00+00:00,103772.3,TP,buy,3113.169000000009
2025-06-25 09:08:00+00:00,106728.3,SL,buy,-1067.2829999999958
2025-07-01 15:11:00+00:00,105695.9,TP,buy,3170.8770000000077
2025-07-03 01:00:00+00:00,108867.5,SL,buy,-1088.675000000003
2025-07-04 16:00:00+00:00,107594.9,TP,buy,3227.847000000009
2025-07-10 02:00:00+00:00,111185.7,TP,buy,3335.5709999999963
2025-07-10 23:00:00+00:00,116021.7,TP,buy,3480.650999999998
2025-07-14 10:00:00+00:00,121990.2,SL,buy,-1219.9020000000019
2025-07-14 22:00:00+00:00,120010.4,SL,buy,-1200.1040000000066
2025-07-15 08:00:00+00:00,116803.4,TP,buy,3504.101999999999
2025-07-18 11:00:00+00:00,119286.8,SL,buy,-1192.8680000000022
2025-07-18 17:00:00+00:00,117622.0,SL,buy,-1176.2200000000012
2025-07-22 09:00:00+00:00,118321.1,SL,buy,-1183.2109999999957
2025-07-24 23:00:00+00:00,118271.1,SL,buy,-1182.7109999999957
2025-07-25 07:00:00+00:00,115116.7,TP,buy,3453.501000000004
2025-07-28 11:00:00+00:00,118755.0,SL,buy,-1187.550000000003
2025-07-28 20:00:00+00:00,118053.5,SL,buy,-1180.5350000000035
2025-07-31 03:00:00+00:00,118396.2,SL,buy,-1183.9619999999995
2025-07-31 21:00:00+00:00,116432.6,SL,buy,-1164.326000000001
2025-08-01 04:00:00+00:00,115574.9,SL,buy,-1155.7489999999962
2025-08-01 21:00:00+00:00,113945.1,SL,buy,-1139.451000000001
2025-08-02 02:00:00+00:00,113601.1,SL,buy,-1136.0109999999986
2025-08-02 21:00:00+00:00,112774.1,TP,buy,3383.222999999998
2025-08-07 18:00:00+00:00,116492.5,TP,buy,3494.7750000000087
2025-08-11 05:00:00+00:00,122040.0,SL,buy,-1220.3999999999942
2025-08-11 15:00:00+00:00,120147.5,SL,buy,-1201.4750000000058
2025-08-12 01:00:00+00:00,118902.6,TP,buy,3567.0780000000086
2025-08-14 07:00:00+00:00,121815.4,SL,buy,-1218.153999999995
2025-08-14 17:00:00+00:00,117765.8,SL,buy,-1177.6579999999958
2025-08-18 07:00:00+00:00,115308.2,SL,buy,-1153.0819999999949
2025-08-20 12:00:00+00:00,113700.8,SL,buy,-1137.0080000000016
2025-08-20 21:00:00+00:00,114337.5,SL,buy,-1143.375
2025-08-21 10:03:00+00:00,113179.8,SL,buy,-1131.7979999999952
2025-08-21 23:00:00+00:00,112400.8,TP,buy,3372.024000000005
2025-08-22 21:00:00+00:00,117011.1,SL,buy,-1170.1110000000044
2025-08-23 05:00:00+00:00,115879.0,SL,buy,-1158.7900000000081
2025-08-23 19:00:00+00:00,115139.9,SL,buy,-1151.399000000005
2025-08-24 23:00:00+00:00,113409.9,SL,buy,-1134.099000000002
2025-08-25 15:00:00+00:00,112243.1,SL,buy,-1122.4309999999969
2025-08-25 23:00:00+00:00,110098.0,SL,buy,-1100.979999999996
2025-08-27 01:00:00+00:00,111351.4,SL,buy,-1113.5139999999956
2025-08-29 19:00:00+00:00,108072.1,TP,buy,3242.1630000000005
2025-09-02 16:00:00+00:00,110892.9,SL,buy,-1108.9290000000037
2025-09-05 03:00:00+00:00,111267.6,SL,buy,-1112.6760000000068
2025-09-06 23:00:00+00:00,110122.4,TP,buy,3303.672000000006
2025-09-10 14:00:00+00:00,113950.1,TP,buy,3418.502999999997
2025-09-18 04:00:00+00:00,117691.5,SL,buy,-1176.9150000000081
2025-09-19 15:00:00+00:00,115781.0,SL,buy,-1157.8099999999977
2025-09-22 18:00:00+00:00,112289.4,SL,buy,-1122.8940000000002
2025-09-24 06:00:00+00:00,112583.9,SL,buy,-1125.8390000000072
2025-09-25 08:00:00+00:00,111756.7,SL,buy,-1117.5669999999955
2025-09-25 22:00:00+00:00,109369.0,TP,buy,3281.070000000007
2025-09-29 18:00:00+00:00,114027.9,SL,buy,-1140.278999999995
2025-10-01 21:00:00+00:00,117472.6,TP,buy,3524.178
2025-10-03 19:00:00+00:00,122504.1,SL,buy,-1225.0409999999974
2025-10-07 21:00:00+00:00,121840.6,SL,buy,-1218.4060000000027
2025-10-09 23:00:00+00:00,121646.4,SL,buy,-1216.4640000000072
2025-10-11 00:00:00+00:00,112510.3,SL,buy,-1125.1030000000028
2025-10-11 12:00:00+00:00,112156.7,SL,buy,-1121.5669999999955
2025-10-12 06:00:00+00:00,111654.6,TP,buy,3349.6380000000063
2025-10-12 21:00:00+00:00,114892.1,SL,buy,-1148.921000000002
2025-10-13 20:00:00+00:00,115688.9,SL,buy,-1156.8889999999956
2025-10-14 18:00:00+00:00,112725.0,SL,buy,-1127.25
2025-10-15 16:00:00+00:00,110808.1,SL,buy,-1108.0810000000056
2025-10-16 11:00:00+00:00,111419.6,SL,buy,-1114.1959999999963
2025-10-17 01:00:00+00:00,108710.4,SL,buy,-1087.1040000000066
2025-10-17 17:00:00+00:00,106352.2,TP,buy,3190.566000000006
2025-10-20 14:00:00+00:00,111164.2,SL,buy,-1111.642000000007
2025-10-21 09:00:00+00:00,107613.0,TP,buy,3228.3899999999994
2025-10-21 18:00:00+00:00,112022.5,SL,buy,-1120.2250000000058
2025-10-21 21:00:00+00:00,110683.2,SL,buy,-1106.8319999999949
2025-10-22 03:00:00+00:00,108138.1,SL,buy,-1081.380999999994
2025-10-22 22:00:00+00:00,107208.2,TP,buy,3216.245999999999
2025-10-23 21:00:00+00:00,109368.8,TP,buy,3281.0639999999985
2025-10-26 19:00:00+00:00,113558.1,SL,buy,-1135.5810000000056
2025-10-29 01:00:00+00:00,112364.7,SL,buy,-1123.6469999999972
2025-10-30 01:00:00+00:00,110413.9,SL,buy,-1104.1389999999956
2025-10-30 10:00:00+00:00,110071.2,SL,buy,-1100.7119999999995
2025-10-30 22:00:00+00:00,107814.7,TP,buy,3234.441000000006
2025-10-31 21:00:00+00:00,109477.0,SL,buy,-1094.770000000004
2025-11-03 04:00:00+00:00,107891.6,SL,buy,-1078.9159999999974
2025-11-03 12:00:00+00:00,107759.9,SL,buy,-1077.599000000002
2025-11-03 23:00:00+00:00,106341.3,SL,buy,-1063.4130000000005
2025-11-04 10:00:00+00:00,103743.7,SL,buy,-1037.4370000000054
2025-11-05 17:00:00+00:00,103731.5,SL,buy,-1037.3150000000023
2025-11-06 02:00:00+00:00,103349.9,SL,buy,-1033.4989999999962
2025-11-06 18:00:00+00:00,101696.5,SL,buy,-1016.9649999999965
2025-11-06 23:00:00+00:00,101226.8,SL,buy,-1012.2679999999964
2025-11-07 15:00:00+00:00,100580.0,TP,buy,3017.4000000000087
2025-11-07 21:00:00+00:00,103626.6,SL,buy,-1036.2660000000033
2025-11-08 04:00:00+00:00,102606.1,SL,buy,-1026.0610000000015
2025-11-08 14:07:00+00:00,101642.6,TP,buy,3049.2780000000057
2025-11-09 23:00:00+00:00,104899.7,SL,buy,-1048.997000000003
2025-11-11 16:00:00+00:00,103434.4,SL,buy,-1034.3439999999973
2025-11-12 22:00:00+00:00,101811.6,SL,buy,-1018.1159999999945
2025-11-13 19:00:00+00:00,98480.2,SL,buy,-984.801999999996
2025-11-14 06:00:00+00:00,97461.0,SL,buy,-974.6100000000006
2025-11-14 06:46:00+00:00,96497.1,SL,buy,-964.971000000005
2025-11-14 22:00:00+00:00,95018.8,SL,buy,-950.1879999999946
2025-11-15 03:00:00+00:00,96304.1,SL,buy,-963.0409999999974
2025-11-15 21:00:00+00:00,95254.6,SL,buy,-952.5460000000021
2025-11-16 19:00:00+00:00,94008.8,SL,buy,-940.0880000000034
2025-11-16 23:00:00+00:00,93968.7,SL,buy,-939.6870000000054
2025-11-16 23:02:00+00:00,93081.3,TP,buy,2792.4389999999985
2025-11-17 08:21:00+00:00,95915.3,SL,buy,-959.1530000000057
2025-11-17 21:00:00+00:00,92039.5,SL,buy,-920.3950000000041
2025-11-18 03:00:00+00:00,90752.6,SL,buy,-907.525999999998
2025-11-18 03:31:00+00:00,90122.6,TP,buy,2703.678
2025-11-18 18:00:00+00:00,93270.9,SL,buy,-932.7090000000026
2025-11-19 01:00:00+00:00,92291.8,SL,buy,-922.9180000000051
2025-11-19 09:00:00+00:00,91439.1,SL,buy,-914.3910000000033
2025-11-19 16:00:00+00:00,89949.9,SL,buy,-899.4989999999962
2025-11-20 02:00:00+00:00,92549.4,SL,buy,-925.494000000006
2025-11-21 17:00:00+00:00,84927.6,SL,buy,-849.275999999998
2025-11-22 03:00:00+00:00,84475.9,SL,buy,-844.7590000000055
2025-11-22 19:00:00+00:00,84630.0,TP,buy,2538.9000000000087
2025-11-23 17:00:00+00:00,86691.6,SL,buy,-866.9159999999974
2025-11-24 14:00:00+00:00,86080.3,SL,buy,-860.8029999999999
2025-11-24 14:50:00+00:00,85274.3,TP,buy,2558.2290000000066
2025-11-25 11:00:00+00:00,87363.0,SL,buy,-873.6300000000047
2025-11-27 00:00:00+00:00,90417.0,SL,buy,-904.1699999999983
2025-12-01 10:00:00+00:00,86706.6,SL,buy,-867.0660000000062
2025-12-01 14:00:00+00:00,85989.9,SL,buy,-859.8990000000049
2025-12-02 01:00:00+00:00,86446.7,TP,buy,2593.400999999998
2025-12-02 19:00:00+00:00,91925.2,SL,buy,-919.2520000000077
2025-12-03 11:00:00+00:00,92936.7,SL,buy,-929.3669999999984
2025-12-03 15:00:00+00:00,92470.3,SL,buy,-924.7029999999941
2025-12-05 01:00:00+00:00,92248.5,SL,buy,-922.4850000000006
2025-12-05 22:00:00+00:00,89077.9,SL,buy,-890.778999999995
2025-12-07 19:00:00+00:00,91399.9,SL,buy,-913.9989999999962
2025-12-08 00:00:00+00:00,90254.0,TP,buy,2707.6199999999953
2025-12-09 18:00:00+00:00,93905.7,SL,buy,-939.0570000000007
2025-12-10 05:00:00+00:00,92513.3,SL,buy,-925.1330000000016
2025-12-11 06:00:00+00:00,90225.0,SL,buy,-902.25
2025-12-12 05:00:00+00:00,92381.8,SL,buy,-923.8179999999993
2025-12-12 17:00:00+00:00,90009.5,SL,buy,-900.0950000000012
2025-12-14 17:00:00+00:00,88875.0,SL,buy,-888.75
2025-12-14 22:41:00+00:00,87970.1,SL,buy,-879.7010000000009
2025-12-15 19:00:00+00:00,86082.0,TP,buy,2582.4600000000064
2025-12-17 20:00:00+00:00,85941.7,TP,buy,2578.251000000004
2025-12-18 20:00:00+00:00,84541.0,TP,buy,2536.229999999996
2025-12-19 05:00:00+00:00,87051.3,TP,buy,2611.5390000000043
2025-12-22 10:00:00+00:00,89745.3,SL,buy,-897.4529999999941
2025-12-22 23:00:00+00:00,88532.6,SL,buy,-885.3260000000009
2025-12-23 20:00:00+00:00,87719.9,SL,buy,-877.1990000000078
2025-12-24 09:00:00+00:00,86789.1,TP,buy,2603.672999999995
2025-12-26 05:00:00+00:00,88915.6,SL,buy,-889.1560000000027
2025-12-27 00:00:00+00:00,87323.2,TP,buy,2619.6959999999963
2025-12-29 04:00:00+00:00,90099.0,SL,buy,-900.9900000000052
